blockNumber,blockTimestamp,parentBlockHash,blockDifficulty,tokenId,heroSeed,heroRarity
13756408,1640354707,0x07f69ee76b9756d3f524720a519549b9ed249d503b41c612be24348687da53c3,2,7382837,278578868541575019047639099189,0
13756408,1640354707,0x07f69ee76b9756d3f524720a519549b9ed249d503b41c612be24348687da53c3,2,7382838,2735930992545025697598908966710,1
13756407,1640354704,0xe077755f27135a06d3f9aaaa5ce489d0cd29141df7cc4d73a90b2d48ee153fa8,2,7382809,238964784887520168073139103513,0
13756407,1640354704,0xe077755f27135a06d3f9aaaa5ce489d0cd29141df7cc4d73a90b2d48ee153fa8,2,7382800,164996486906709197245807210833680,2
13756407,1640354704,0xe077755f27135a06d3f9aaaa5ce489d0cd29141df7cc4d73a90b2d48ee153fa8,2,7382803,170146317461906899798897745504019,2
13756407,1640354704,0xe077755f27135a06d3f9aaaa5ce489d0cd29141df7cc4d73a90b2d48ee153fa8,2,7382801,120120133964784945477639513873,0
13756407,1640354704,0xe077755f27135a06d3f9aaaa5ce489d0cd29141df7cc4d73a90b2d48ee153fa8,2,7382811,5350461553815128099550651262747,1
13756407,1640354704,0xe077755f27135a06d3f9aaaa5ce489d0cd29141df7cc4d73a90b2d48ee153fa8,2,7382810,8994953421691701988975071766298,1
13756407,1640354704,0xe077755f27135a06d3f9aaaa5ce489d0cd29141df7cc4d73a90b2d48ee153fa8,2,7382804,120120130349297416424419010324,0
13756409,1640354710,0x6b30acd71178fc8234bbcc0f46aaa52b250db6d76cfc65791765fd8d06cbf803,2,7382842,199349495922271918093950297914,0
13756409,1640354710,0x6b30acd71178fc8234bbcc0f46aaa52b250db6d76cfc65791765fd8d06cbf803,2,7382843,120121338093337585934463444795,0
13756409,1640354710,0x6b30acd71178fc8234bbcc0f46aaa52b250db6d76cfc65791765fd8d06cbf803,2,7382844,278576462534006493006485563196,0
13756409,1640354710,0x6b30acd71178fc8234bbcc0f46aaa52b250db6d76cfc65791765fd8d06cbf803,2,7382841,278578865036873789027919111993,0
13756409,1640354710,0x6b30acd71178fc8234bbcc0f46aaa52b250db6d76cfc65791765fd8d06cbf803,2,7382840,199349508908670533694510901048,0
13756409,1640354710,0x6b30acd71178fc8234bbcc0f46aaa52b250db6d76cfc65791765fd8d06cbf803,2,7382845,238964799090575230207093942077,0
13756409,1640354710,0x6b30acd71178fc8234bbcc0f46aaa52b250db6d76cfc65791765fd8d06cbf803,2,7382846,120120124520194969026518099774,0
13756409,1640354710,0x6b30acd71178fc8234bbcc0f46aaa52b250db6d76cfc65791765fd8d06cbf803,2,7382847,238963592490200542169743271743,0
13756409,1640354710,0x6b30acd71178fc8234bbcc0f46aaa52b250db6d76cfc65791765fd8d06cbf803,2,7382851,238962377662321292079172462403,0
13756408,1640354707,0x07f69ee76b9756d3f524720a519549b9ed249d503b41c612be24348687da53c3,2,7382816,5192002808572513693974913918752,1
13756408,1640354707,0x07f69ee76b9756d3f524720a519549b9ed249d503b41c612be24348687da53c3,2,7382815,278576442390094410521244641055,0
13756408,1640354707,0x07f69ee76b9756d3f524720a519549b9ed249d503b41c612be24348687da53c3,2,7382832,80508461075396863740219533104,0
13756408,1640354707,0x07f69ee76b9756d3f524720a519549b9ed249d503b41c612be24348687da53c3,2,7382820,278576464895118802747177084708,0
13756408,1640354707,0x07f69ee76b9756d3f524720a519549b9ed249d503b41c612be24348687da53c3,2,7382817,278578873227052517369492580129,0
13756408,1640354707,0x07f69ee76b9756d3f524720a519549b9ed249d503b41c612be24348687da53c3,2,7382818,199350704847871982241290692386,0
13756408,1640354707,0x07f69ee76b9756d3f524720a519549b9ed249d503b41c612be24348687da53c3,2,7382819,199350702524954700940328347427,0
13756408,1640354707,0x07f69ee76b9756d3f524720a519549b9ed249d503b41c612be24348687da53c3,2,7382814,80507255730693305808173704990,0
13756409,1640354710,0x6b30acd71178fc8234bbcc0f46aaa52b250db6d76cfc65791765fd8d06cbf803,2,7382839,80508465761013973650521499447,0
13756409,1640354710,0x6b30acd71178fc8234bbcc0f46aaa52b250db6d76cfc65791765fd8d06cbf803,2,7382850,9034569919585225441280259041090,1
13756409,1640354710,0x6b30acd71178fc8234bbcc0f46aaa52b250db6d76cfc65791765fd8d06cbf803,2,7382849,199350700161248317814271420225,0
13756409,1640354710,0x6b30acd71178fc8234bbcc0f46aaa52b250db6d76cfc65791765fd8d06cbf803,2,7382853,199350710749822405411723061061,0
13756409,1640354710,0x6b30acd71178fc8234bbcc0f46aaa52b250db6d76cfc65791765fd8d06cbf803,2,7382848,9074185205008769760801345021760,1
13756409,1640354710,0x6b30acd71178fc8234bbcc0f46aaa52b250db6d76cfc65791765fd8d06cbf803,2,7382852,278577669024929073399944226628,0
13756411,1640354716,0x04230f6cd06a290d10d18eb45b2ee8f8ab7584df4961e975b11434eac8946fd4,2,7382863,238963591347581021710506305359,0
13756410,1640354713,0xeb0246953fc68371a791828d94b26e9f0bce56a47d3ffcf555405bba65399f17,2,7382857,120121326325394604918431590217,0
13756410,1640354713,0xeb0246953fc68371a791828d94b26e9f0bce56a47d3ffcf555405bba65399f17,2,7382854,278576453016714907770722232134,0
13756410,1640354713,0xeb0246953fc68371a791828d94b26e9f0bce56a47d3ffcf555405bba65399f17,2,7382855,238962363568072071042581964615,0
13756410,1640354713,0xeb0246953fc68371a791828d94b26e9f0bce56a47d3ffcf555405bba65399f17,2,7382856,278577671459900417029511882568,0
13756411,1640354716,0x04230f6cd06a290d10d18eb45b2ee8f8ab7584df4961e975b11434eac8946fd4,2,7382861,278578879131341434646437078861,0
13756411,1640354716,0x04230f6cd06a290d10d18eb45b2ee8f8ab7584df4961e975b11434eac8946fd4,2,7382860,120120125662669248397772367692,0
13756411,1640354716,0x04230f6cd06a290d10d18eb45b2ee8f8ab7584df4961e975b11434eac8946fd4,2,7382859,238962370614728307199630681931,0
13756411,1640354716,0x04230f6cd06a290d10d18eb45b2ee8f8ab7584df4961e975b11434eac8946fd4,2,7382858,199348294116641062537716082506,0
13756411,1640354716,0x04230f6cd06a290d10d18eb45b2ee8f8ab7584df4961e975b11434eac8946fd4,2,7382862,278576447186280520783026497358,0
13756412,1640354719,0xdd75054cdcd21b4e98bdefe8658097805c21fcf7d23553e501b31485cc7eb034,2,7382864,248661425311664881674129486423888,2
13756413,1640354722,0x79e251c99d957ae7981b1c047527b6002d3d190c101f2323da032f09df65d354,2,7382865,120120123263294356222941112145,0
13756413,1640354722,0x79e251c99d957ae7981b1c047527b6002d3d190c101f2323da032f09df65d354,2,7382867,159734214041289464759981221715,0
13756413,1640354722,0x79e251c99d957ae7981b1c047527b6002d3d190c101f2323da032f09df65d354,2,7382868,278577660833353103273979062100,0
13756413,1640354722,0x79e251c99d957ae7981b1c047527b6002d3d190c101f2323da032f09df65d354,2,7382866,9113796869557995735806871906130,1
13756415,1640354728,0x99e7c8e8eab2e2cb013bf5f99cce97ba6c3ee139d356e0581caa13abbbe235f1,2,7382879,159736636539205735283644475231,0
13756415,1640354728,0x99e7c8e8eab2e2cb013bf5f99cce97ba6c3ee139d356e0581caa13abbbe235f1,2,7382878,238963575962928910242329700190,0
13756415,1640354728,0x99e7c8e8eab2e2cb013bf5f99cce97ba6c3ee139d356e0581caa13abbbe235f1,2,7382875,120120130423008957425498761051,0
13756414,1640354725,0x33b6cb204801f0619b987d5c424dea436788f80133f2e9ecc4a40603126a6808,2,7382869,80508464617172851792360286037,0
13756414,1640354725,0x33b6cb204801f0619b987d5c424dea436788f80133f2e9ecc4a40603126a6808,2,7382870,159734216326491350981529347926,0
13756414,1640354725,0x33b6cb204801f0619b987d5c424dea436788f80133f2e9ecc4a40603126a6808,2,7382871,159735421747283224617999705943,0
13756415,1640354728,0x99e7c8e8eab2e2cb013bf5f99cce97ba6c3ee139d356e0581caa13abbbe235f1,2,7382872,159735425289310288349366363992,0
13756415,1640354728,0x99e7c8e8eab2e2cb013bf5f99cce97ba6c3ee139d356e0581caa13abbbe235f1,2,7382876,238964790826437262884935346012,0
13756415,1640354728,0x99e7c8e8eab2e2cb013bf5f99cce97ba6c3ee139d356e0581caa13abbbe235f1,2,7382874,120122548272451555965598213978,0
13756415,1640354728,0x99e7c8e8eab2e2cb013bf5f99cce97ba6c3ee139d356e0581caa13abbbe235f1,2,7382877,80506053851426344544618194781,0
13756415,1640354728,0x99e7c8e8eab2e2cb013bf5f99cce97ba6c3ee139d356e0581caa13abbbe235f1,2,7382873,278576448365684317098718832473,0
13756416,1640354731,0x39baf8740539a2daee9f59d73f8959990e3ff402e1fcbaaacb5169a72fa06ce9,2,7382880,6499266290614941985521680820064,1
13756416,1640354731,0x39baf8740539a2daee9f59d73f8959990e3ff402e1fcbaaacb5169a72fa06ce9,2,7382881,120122536468695950712716175201,0
13756416,1640354731,0x39baf8740539a2daee9f59d73f8959990e3ff402e1fcbaaacb5169a72fa06ce9,2,7382883,159736633036627952488229676899,0
13756416,1640354731,0x39baf8740539a2daee9f59d73f8959990e3ff402e1fcbaaacb5169a72fa06ce9,2,7382882,238964799053575907468431632226,0
13756416,1640354731,0x39baf8740539a2daee9f59d73f8959990e3ff402e1fcbaaacb5169a72fa06ce9,2,7382884,278578867325319392881080837988,0
13756417,1640354734,0xd3ea0593b1ecb968e707fb04a461b23f5821df1759166ca542c4261e81686b47,2,7382885,80506040864774401465018001253,0
13756417,1640354734,0xd3ea0593b1ecb968e707fb04a461b23f5821df1759166ca542c4261e81686b47,2,7382886,159736623590744317044146087782,0
13756418,1640354737,0x4eb31c81cf456a4d15cdb3ef85cdaa74f4b64bd8875f9094a263a69b866bff29,2,7382892,6736577706946279318220324551567212,3
13756418,1640354737,0x4eb31c81cf456a4d15cdb3ef85cdaa74f4b64bd8875f9094a263a69b866bff29,2,7382893,120121338130371811570237876077,0
13756418,1640354737,0x4eb31c81cf456a4d15cdb3ef85cdaa74f4b64bd8875f9094a263a69b866bff29,2,7382890,5112774668599159556338097366890,1
13756418,1640354737,0x4eb31c81cf456a4d15cdb3ef85cdaa74f4b64bd8875f9094a263a69b866bff29,2,7382888,6618112164777090485934305093480,1
13756418,1640354737,0x4eb31c81cf456a4d15cdb3ef85cdaa74f4b64bd8875f9094a263a69b866bff29,2,7382887,199349503004417645214585366375,0
13756418,1640354737,0x4eb31c81cf456a4d15cdb3ef85cdaa74f4b64bd8875f9094a263a69b866bff29,2,7382889,159736625916220768833361717097,0
13756418,1640354737,0x4eb31c81cf456a4d15cdb3ef85cdaa74f4b64bd8875f9094a263a69b866bff29,2,7382891,238963587767653915315003238251,0
13756419,1640354740,0xbd56c263150f5be0db3adf4290fa875be4a1eaf0497ac2f50aaca0913c47abb5,2,7382901,80507265136154882796793407349,0
13756419,1640354740,0xbd56c263150f5be0db3adf4290fa875be4a1eaf0497ac2f50aaca0913c47abb5,2,7382894,278577662016284343997809338222,0
13756419,1640354740,0xbd56c263150f5be0db3adf4290fa875be4a1eaf0497ac2f50aaca0913c47abb5,2,7382900,238963583118063350623851554676,0
13756419,1640354740,0xbd56c263150f5be0db3adf4290fa875be4a1eaf0497ac2f50aaca0913c47abb5,2,7382899,159736638902874963712775595891,0
13756419,1640354740,0xbd56c263150f5be0db3adf4290fa875be4a1eaf0497ac2f50aaca0913c47abb5,2,7382897,238963584261548688111450498929,0
13756419,1640354740,0xbd56c263150f5be0db3adf4290fa875be4a1eaf0497ac2f50aaca0913c47abb5,2,7382902,213008684656364693357622783586117494,4
13756419,1640354740,0xbd56c263150f5be0db3adf4290fa875be4a1eaf0497ac2f50aaca0913c47abb5,2,7382896,120121340528303300064496887664,0
13756419,1640354740,0xbd56c263150f5be0db3adf4290fa875be4a1eaf0497ac2f50aaca0913c47abb5,2,7382898,159735415882517897670858680178,0
13756419,1640354740,0xbd56c263150f5be0db3adf4290fa875be4a1eaf0497ac2f50aaca0913c47abb5,2,7382903,120122555318927648137552111479,0
13756419,1640354740,0xbd56c263150f5be0db3adf4290fa875be4a1eaf0497ac2f50aaca0913c47abb5,2,7382895,120121348756595992052506863471,0
13756420,1640354743,0x8d985880e4af01af7f7c09c292fba3668b0124c2e35e6cac6a258ee31e81cea8,2,7382919,238962377698317438000837994375,0
13756420,1640354743,0x8d985880e4af01af7f7c09c292fba3668b0124c2e35e6cac6a258ee31e81cea8,2,7382918,216902669615782959277640689034241926,4
13756420,1640354743,0x8d985880e4af01af7f7c09c292fba3668b0124c2e35e6cac6a258ee31e81cea8,2,7382916,238962370579027147053557917572,0
13756420,1640354743,0x8d985880e4af01af7f7c09c292fba3668b0124c2e35e6cac6a258ee31e81cea8,2,7382911,278576461352266454384094783359,0
13756420,1640354743,0x8d985880e4af01af7f7c09c292fba3668b0124c2e35e6cac6a258ee31e81cea8,2,7382912,3845126476741916833632452913024,1
13756420,1640354743,0x8d985880e4af01af7f7c09c292fba3668b0124c2e35e6cac6a258ee31e81cea8,2,7382904,199348291756717703098650371960,0
13756420,1640354743,0x8d985880e4af01af7f7c09c292fba3668b0124c2e35e6cac6a258ee31e81cea8,2,7382917,238963579539360097427086419845,0
13756420,1640354743,0x8d985880e4af01af7f7c09c292fba3668b0124c2e35e6cac6a258ee31e81cea8,2,7382907,199348301125470439524573161339,0
13756420,1640354743,0x8d985880e4af01af7f7c09c292fba3668b0124c2e35e6cac6a258ee31e81cea8,2,7382915,120121335769119890241097869187,0
13756420,1640354743,0x8d985880e4af01af7f7c09c292fba3668b0124c2e35e6cac6a258ee31e81cea8,2,7382913,120121326288501116771012487041,0
13756420,1640354743,0x8d985880e4af01af7f7c09c292fba3668b0124c2e35e6cac6a258ee31e81cea8,2,7382914,80508465761949596473107720066,0
13756420,1640354743,0x8d985880e4af01af7f7c09c292fba3668b0124c2e35e6cac6a258ee31e81cea8,2,7382909,159735418205618700656636372861,0
13756420,1640354743,0x8d985880e4af01af7f7c09c292fba3668b0124c2e35e6cac6a258ee31e81cea8,2,7382905,278578875627543176352004876153,0
13756420,1640354743,0x8d985880e4af01af7f7c09c292fba3668b0124c2e35e6cac6a258ee31e81cea8,2,7382908,278577663195760197907539601276,0
13756420,1640354743,0x8d985880e4af01af7f7c09c292fba3668b0124c2e35e6cac6a258ee31e81cea8,2,7382910,199348297658527388780727412606,0
13756420,1640354743,0x8d985880e4af01af7f7c09c292fba3668b0124c2e35e6cac6a258ee31e81cea8,2,7382906,278577670242417559964495161210,0
13756421,1640354746,0xb0422ee8c9dd34841f902d4ecff64e3c334713ec35f14d04302c36bff20526e3,2,7382927,278576453014338133067377452943,0
13756421,1640354746,0xb0422ee8c9dd34841f902d4ecff64e3c334713ec35f14d04302c36bff20526e3,2,7382925,80508462295185563814449948557,0
13756422,1640354749,0x015b93cfc27a78534122ec99d0b2d066ea3627283670ff6d1a721cd12e5dfcdf,2,7382939,278576458956603654202123659163,0
13756422,1640354749,0x015b93cfc27a78534122ec99d0b2d066ea3627283670ff6d1a721cd12e5dfcdf,2,7382940,159735408725108013577607882652,0
13756421,1640354746,0xb0422ee8c9dd34841f902d4ecff64e3c334713ec35f14d04302c36bff20526e3,2,7382929,170146319879796583186008307181457,2
13756421,1640354746,0xb0422ee8c9dd34841f902d4ecff64e3c334713ec35f14d04302c36bff20526e3,2,7382930,238963592490092455778686379922,0
13756421,1640354746,0xb0422ee8c9dd34841f902d4ecff64e3c334713ec35f14d04302c36bff20526e3,2,7382932,120120136324995409392950093716,0
13756421,1640354746,0xb0422ee8c9dd34841f902d4ecff64e3c334713ec35f14d04302c36bff20526e3,2,7382924,199350713148906815410588919692,0
13756421,1640354746,0xb0422ee8c9dd34841f902d4ecff64e3c334713ec35f14d04302c36bff20526e3,2,7382921,238962380021200942304595060617,0
13756422,1640354749,0x015b93cfc27a78534122ec99d0b2d066ea3627283670ff6d1a721cd12e5dfcdf,2,7382934,128274233587287601546428010243990,2
13756421,1640354746,0xb0422ee8c9dd34841f902d4ecff64e3c334713ec35f14d04302c36bff20526e3,2,7382920,2696318109622977328012722218888,1
13756421,1640354746,0xb0422ee8c9dd34841f902d4ecff64e3c334713ec35f14d04302c36bff20526e3,2,7382928,278577665556725014760434739088,0
13756421,1640354746,0xb0422ee8c9dd34841f902d4ecff64e3c334713ec35f14d04302c36bff20526e3,2,7382922,159734217507188806290183858058,0
13756421,1640354746,0xb0422ee8c9dd34841f902d4ecff64e3c334713ec35f14d04302c36bff20526e3,2,7382931,120121327541836004569618884499,0
13756421,1640354746,0xb0422ee8c9dd34841f902d4ecff64e3c334713ec35f14d04302c36bff20526e3,2,7382923,159736637721165324387869566859,0
13756421,1640354746,0xb0422ee8c9dd34841f902d4ecff64e3c334713ec35f14d04302c36bff20526e3,2,7382926,120120123339569571311901517710,0
13756422,1640354749,0x015b93cfc27a78534122ec99d0b2d066ea3627283670ff6d1a721cd12e5dfcdf,2,7382937,6619716168437218383471512803911577,3
13756422,1640354749,0x015b93cfc27a78534122ec99d0b2d066ea3627283670ff6d1a721cd12e5dfcdf,2,7382942,278576447185167005775159142302,0
13756422,1640354749,0x015b93cfc27a78534122ec99d0b2d066ea3627283670ff6d1a721cd12e5dfcdf,2,7382936,130611466782782942743153960069016,2
13756422,1640354749,0x015b93cfc27a78534122ec99d0b2d066ea3627283670ff6d1a721cd12e5dfcdf,2,7382943,238964778985752140687615240095,0
13756422,1640354749,0x015b93cfc27a78534122ec99d0b2d066ea3627283670ff6d1a721cd12e5dfcdf,2,7382935,278576461354495736199643178903,0
13756422,1640354749,0x015b93cfc27a78534122ec99d0b2d066ea3627283670ff6d1a721cd12e5dfcdf,2,7382944,159735425326095690105728575392,0
13756422,1640354749,0x015b93cfc27a78534122ec99d0b2d066ea3627283670ff6d1a721cd12e5dfcdf,2,7382941,199349500682430357236675028893,0
13756422,1640354749,0x015b93cfc27a78534122ec99d0b2d066ea3627283670ff6d1a721cd12e5dfcdf,2,7382938,159734214040246881446244951962,0
13756422,1640354749,0x015b93cfc27a78534122ec99d0b2d066ea3627283670ff6d1a721cd12e5dfcdf,2,7382947,199348302345151053207746684835,0
13756422,1640354749,0x015b93cfc27a78534122ec99d0b2d066ea3627283670ff6d1a721cd12e5dfcdf,2,7382946,80506053812152703994133784482,0
13756423,1640354752,0x069208f8adcca233f528fdcff72d40a001c7863d05ed78824d7958a5ba9583cb,2,7382949,278578870942174890321115129765,0
13756423,1640354752,0x069208f8adcca233f528fdcff72d40a001c7863d05ed78824d7958a5ba9583cb,2,7382956,199349501825047625896098310060,0
13756423,1640354752,0x069208f8adcca233f528fdcff72d40a001c7863d05ed78824d7958a5ba9583cb,2,7382963,199350704846938611218518157235,0
13756423,1640354752,0x069208f8adcca233f528fdcff72d40a001c7863d05ed78824d7958a5ba9583cb,2,7382954,238963577217342410151691331498,0
13756423,1640354752,0x069208f8adcca233f528fdcff72d40a001c7863d05ed78824d7958a5ba9583cb,2,7382951,159736633072512634319117789095,0
13756423,1640354752,0x069208f8adcca233f528fdcff72d40a001c7863d05ed78824d7958a5ba9583cb,2,7382953,6578494450840621107673614559145,1
13756422,1640354749,0x015b93cfc27a78534122ec99d0b2d066ea3627283670ff6d1a721cd12e5dfcdf,2,7382933,80508470522507730082761582485,0
13756422,1640354749,0x015b93cfc27a78534122ec99d0b2d066ea3627283670ff6d1a721cd12e5dfcdf,2,7382945,5192005246569186402025719506849,1
13756423,1640354752,0x069208f8adcca233f528fdcff72d40a001c7863d05ed78824d7958a5ba9583cb,2,7382962,120122556538791783505540982706,0
13756423,1640354752,0x069208f8adcca233f528fdcff72d40a001c7863d05ed78824d7958a5ba9583cb,2,7382950,238962361169783672277853841318,0
13756423,1640354752,0x069208f8adcca233f528fdcff72d40a001c7863d05ed78824d7958a5ba9583cb,2,7382964,120120117361705346922605225908,0
13756423,1640354752,0x069208f8adcca233f528fdcff72d40a001c7863d05ed78824d7958a5ba9583cb,2,7382959,80506043262959217438316603311,0
13756423,1640354752,0x069208f8adcca233f528fdcff72d40a001c7863d05ed78824d7958a5ba9583cb,2,7382961,278576442390020101127393028017,0
13756423,1640354752,0x069208f8adcca233f528fdcff72d40a001c7863d05ed78824d7958a5ba9583cb,2,7382958,238963575962816320251645437870,0
13756423,1640354752,0x069208f8adcca233f528fdcff72d40a001c7863d05ed78824d7958a5ba9583cb,2,7382957,120120135108447049250612750253,0
13756423,1640354752,0x069208f8adcca233f528fdcff72d40a001c7863d05ed78824d7958a5ba9583cb,2,7382948,120120130385143817658474473380,0
13756423,1640354752,0x069208f8adcca233f528fdcff72d40a001c7863d05ed78824d7958a5ba9583cb,2,7382952,120122535288141484692230678440,0
13756423,1640354752,0x069208f8adcca233f528fdcff72d40a001c7863d05ed78824d7958a5ba9583cb,2,7382955,291721935257973253381153711237035,2
13756423,1640354752,0x069208f8adcca233f528fdcff72d40a001c7863d05ed78824d7958a5ba9583cb,2,7382960,80507263918529036443607672752,0
13756424,1640354755,0x9b177f7b87d6d97ba5cf153819a5b476ba9badf6b9f448651e6b484a175c6b1c,2,7382965,238962363566706354455581861813,0
13756425,1640354758,0x08a89f1f158aee736dfaa0688249606fdc17a327fef14696ecf3c87a8d58daf4,2,7382966,278576447185165879875252299702,0
13756425,1640354758,0x08a89f1f158aee736dfaa0688249606fdc17a327fef14696ecf3c87a8d58daf4,2,7382967,120120139828545969707876919223,0
13756426,1640354761,0xe25edeb81275a3138094f2b2d6ac1c8fac718b2c3512f29557d1d1896626d31a,2,7382968,159736627094648409929821497272,0
13756426,1640354761,0xe25edeb81275a3138094f2b2d6ac1c8fac718b2c3512f29557d1d1896626d31a,2,7382969,120122536468840065900792031161,0
13756426,1640354761,0xe25edeb81275a3138094f2b2d6ac1c8fac718b2c3512f29557d1d1896626d31a,2,7382970,238962368215319638027594147770,0
13756427,1640354764,0x814beac57cc54fb482b4fc1b326ae719868e1e6e7d9ac96465599e97e94d4dbe,2,7382972,120120132782066499836202493884,0
13756427,1640354764,0x814beac57cc54fb482b4fc1b326ae719868e1e6e7d9ac96465599e97e94d4dbe,2,7382971,2735929791993917554243000117179,1
13756428,1640354767,0x12ac17dfd86ffdac016cf8d27003ae4576767996893ebe5af51a745072f032c0,2,7382991,291603091801622322051543972489167,2
13756428,1640354767,0x12ac17dfd86ffdac016cf8d27003ae4576767996893ebe5af51a745072f032c0,2,7382987,278576442425943063555113789387,0
13756428,1640354767,0x12ac17dfd86ffdac016cf8d27003ae4576767996893ebe5af51a745072f032c0,2,7382982,159734212787128166429752338374,0
13756428,1640354767,0x12ac17dfd86ffdac016cf8d27003ae4576767996893ebe5af51a745072f032c0,2,7382993,9074181564064283525898923190225,1
13756428,1640354767,0x12ac17dfd86ffdac016cf8d27003ae4576767996893ebe5af51a745072f032c0,2,7382986,199348284673133075897070430154,0
13756428,1640354767,0x12ac17dfd86ffdac016cf8d27003ae4576767996893ebe5af51a745072f032c0,2,7382990,199348292937347604412894324686,0
13756428,1640354767,0x12ac17dfd86ffdac016cf8d27003ae4576767996893ebe5af51a745072f032c0,2,7382992,80508459932850526774927337424,0
13756428,1640354767,0x12ac17dfd86ffdac016cf8d27003ae4576767996893ebe5af51a745072f032c0,2,7382988,9113795652405000321897275107276,1
13756428,1640354767,0x12ac17dfd86ffdac016cf8d27003ae4576767996893ebe5af51a745072f032c0,2,7382979,2775545073798627044287822473155,1
13756430,1640354773,0xbad28246b686b7b636d41aff6d7a3544cbbc9a300fc7e2c812091407346388dc,2,7383012,129502268880803442427050494830564,2
13756428,1640354767,0x12ac17dfd86ffdac016cf8d27003ae4576767996893ebe5af51a745072f032c0,2,7382981,2696318107223815230920284219333,1
13756428,1640354767,0x12ac17dfd86ffdac016cf8d27003ae4576767996893ebe5af51a745072f032c0,2,7382984,120120133926883776913596262344,0
13756428,1640354767,0x12ac17dfd86ffdac016cf8d27003ae4576767996893ebe5af51a745072f032c0,2,7382978,238964789611219716432485984194,0
13756430,1640354773,0xbad28246b686b7b636d41aff6d7a3544cbbc9a300fc7e2c812091407346388dc,2,7383013,290533512830845451853147453564901,2
13756428,1640354767,0x12ac17dfd86ffdac016cf8d27003ae4576767996893ebe5af51a745072f032c0,2,7382989,80508457535856912903068231629,0
13756428,1640354767,0x12ac17dfd86ffdac016cf8d27003ae4576767996893ebe5af51a745072f032c0,2,7382985,199349500607601923528007395273,0
13756428,1640354767,0x12ac17dfd86ffdac016cf8d27003ae4576767996893ebe5af51a745072f032c0,2,7382983,278577670280459466016893740999,0
13756428,1640354767,0x12ac17dfd86ffdac016cf8d27003ae4576767996893ebe5af51a745072f032c0,2,7382975,2775545062033028186877836961727,1
13756430,1640354773,0xbad28246b686b7b636d41aff6d7a3544cbbc9a300fc7e2c812091407346388dc,2,7383006,199350713149052056498571618270,0
13756430,1640354773,0xbad28246b686b7b636d41aff6d7a3544cbbc9a300fc7e2c812091407346388dc,2,7383005,199350715473235975194731915229,0
13756428,1640354767,0x12ac17dfd86ffdac016cf8d27003ae4576767996893ebe5af51a745072f032c0,2,7382973,199349491199685884742470772669,0
13756428,1640354767,0x12ac17dfd86ffdac016cf8d27003ae4576767996893ebe5af51a745072f032c0,2,7382980,80508459858955464089032239044,0
13756428,1640354767,0x12ac17dfd86ffdac016cf8d27003ae4576767996893ebe5af51a745072f032c0,2,7382976,238964792006989477105607157696,0
13756428,1640354767,0x12ac17dfd86ffdac016cf8d27003ae4576767996893ebe5af51a745072f032c0,2,7382977,199349508946647137552312608705,0
13756428,1640354767,0x12ac17dfd86ffdac016cf8d27003ae4576767996893ebe5af51a745072f032c0,2,7382974,159735411087584914005392664510,0
13756429,1640354770,0x86515addb6a465717d8ec320134ac8be04f27da59d76a9a4338e9b270b479846,2,7383000,5192002824033116761358880253912,1
13756429,1640354770,0x86515addb6a465717d8ec320134ac8be04f27da59d76a9a4338e9b270b479846,2,7383001,6618109742131425748335404820441,1
13756429,1640354770,0x86515addb6a465717d8ec320134ac8be04f27da59d76a9a4338e9b270b479846,2,7383002,120122535213346827980768323546,0
13756429,1640354770,0x86515addb6a465717d8ec320134ac8be04f27da59d76a9a4338e9b270b479846,2,7382994,80506042043236945458589902802,0
13756429,1640354770,0x86515addb6a465717d8ec320134ac8be04f27da59d76a9a4338e9b270b479846,2,7382999,120122541191100714179194038231,0
13756429,1640354770,0x86515addb6a465717d8ec320134ac8be04f27da59d76a9a4338e9b270b479846,2,7382995,278578876843731248524152580051,0
13756429,1640354770,0x86515addb6a465717d8ec320134ac8be04f27da59d76a9a4338e9b270b479846,2,7382996,159734206881864219833482127316,0
13756429,1640354770,0x86515addb6a465717d8ec320134ac8be04f27da59d76a9a4338e9b270b479846,2,7382997,199349497103941025022209992661,0
13756430,1640354773,0xbad28246b686b7b636d41aff6d7a3544cbbc9a300fc7e2c812091407346388dc,2,7383009,238964787247585390900466984929,0
13756430,1640354773,0xbad28246b686b7b636d41aff6d7a3544cbbc9a300fc7e2c812091407346388dc,2,7383014,278578882708751028850240038886,0
13756430,1640354773,0xbad28246b686b7b636d41aff6d7a3544cbbc9a300fc7e2c812091407346388dc,2,7383010,6578496863858098748712287250402,1
13756430,1640354773,0xbad28246b686b7b636d41aff6d7a3544cbbc9a300fc7e2c812091407346388dc,2,7383007,7912957462750366642198502230239199,3
13756430,1640354773,0xbad28246b686b7b636d41aff6d7a3544cbbc9a300fc7e2c812091407346388dc,2,7383008,238964793224407031976027006944,0
13756431,1640354776,0xb1eb5603288a0b3038edd4fc88374b6791236312dc822920e4d025d93ff5aba1,2,7383016,199349499428302835903651424232,0
13756431,1640354776,0xb1eb5603288a0b3038edd4fc88374b6791236312dc822920e4d025d93ff5aba1,2,7383017,5322909604408465421775477926832105,3
13756431,1640354776,0xb1eb5603288a0b3038edd4fc88374b6791236312dc822920e4d025d93ff5aba1,2,7383025,7727306445768888707403624785905,1
13756431,1640354776,0xb1eb5603288a0b3038edd4fc88374b6791236312dc822920e4d025d93ff5aba1,2,7383018,199348289394456975452979374058,0
